coin,ext_atr_at_entry,rsi_at_entry,max_adverse_pct,duration_h,return_pct,layers
NEAR,2.767,56.6,13.5,123,2.97,3
NEAR,2.681,57.7,2.8,10,2.97,3
HBAR,,,2.16,18,2.97,2
HBAR,,,0.36,4,2.97,1
HBAR,,,0.9,3,2.97,1
HBAR,,,1.08,3,2.97,1
HBAR,,,0.85,2,2.97,1
HBAR,,,30.45,1151,2.97,3
HBAR,3.329,64.5,3.24,16,2.97,3
HBAR,3.191,59.8,1.44,11,2.97,2
HBAR,2.74,68.2,1.16,7,2.97,1
HBAR,0.752,46.9,0.03,2,2.97,1
HBAR,1.174,46.9,4.91,11,2.97,3
HBAR,1.58,46.9,15.87,205,2.97,3
HBAR,1.26,50.1,0.19,8,2.97,1
HBAR,1.494,50.1,44.6,675,2.97,3
HBAR,1.074,59.4,0.0,1,2.97,1
HBAR,1.435,59.4,0.0,1,2.97,1
HBAR,-0.019,50.0,14.76,90,2.97,3
HBAR,-0.204,49.1,5.32,32,2.97,3
HBAR,0.054,53.0,1.99,11,2.97,2
HBAR,0.634,53.0,1.58,4,2.97,2
HBAR,0.543,53.0,4.11,52,2.97,3
HBAR,0.693,51.8,0.56,3,2.97,1
HBAR,1.343,51.8,65.36,4704,2.97,3
HBAR,5.615,62.3,29.19,942,2.97,3
HBAR,1.562,69.0,1.43,4,2.97,2
HBAR,2.243,69.0,0.0,1,2.97,1
HBAR,1.977,69.0,0.0,1,2.97,1
HBAR,2.601,69.0,1.46,3,2.97,1
HBAR,2.824,69.0,3.71,4,2.97,3
HBAR,1.07,54.7,5.99,60,2.97,3
HBAR,1.266,55.7,4.44,39,2.97,3
INJ,,,32.65,1478,2.97,3
INJ,2.579,63.4,2.85,12,2.97,3
INJ,2.299,57.1,14.32,194,2.97,3
INJ,2.089,57.6,3.52,28,2.97,3
INJ,2.117,58.8,7.94,42,2.97,3
INJ,1.743,62.0,0.0,1,2.97,1
INJ,2.101,62.0,0.0,1,2.97,1
INJ,2.085,62.0,1.57,3,2.97,2
INJ,2.404,62.0,3.17,2,2.97,2
INJ,2.928,62.0,4.53,9,2.97,3
INJ,2.339,42.7,4.54,15,2.97,3
INJ,2.175,42.7,0.34,2,2.97,1
INJ,2.82,42.7,54.58,1928,2.97,3
INJ,2.401,57.3,1.86,12,2.97,2
INJ,2.594,57.3,1.73,9,2.97,2
INJ,2.964,57.3,3.07,18,2.97,3
INJ,2.595,57.5,3.87,27,2.97,3
INJ,2.664,52.5,2.87,10,2.97,3
INJ,2.768,52.5,37.67,436,2.97,3
INJ,1.409,62.7,0.0,1,2.97,1
INJ,1.74,62.7,1.83,3,2.97,2
INJ,1.705,58.2,3.22,10,2.97,3
INJ,1.947,58.2,0.0,1,2.97,1
INJ,2.062,58.2,11.71,68,2.97,3
INJ,1.804,60.4,2.45,7,2.97,2
INJ,2.091,60.4,0.0,1,2.97,1
INJ,2.344,60.4,0.41,2,2.97,1
INJ,2.513,57.7,24.35,351,2.97,3
INJ,2.849,65.7,5.62,39,2.97,3
INJ,2.821,64.7,2.74,6,2.97,2
INJ,3.453,59.5,17.54,117,2.97,3
INJ,2.001,55.3,1.74,9,2.97,2
INJ,2.25,55.3,4.74,33,2.97,3
INJ,2.277,56.1,29.23,732,2.97,3
INJ,1.153,62.3,31.88,665,2.97,3
INJ,2.014,71.7,7.29,13,2.97,3
INJ,2.01,71.7,1.26,8,2.97,2
INJ,2.245,69.2,1.12,15,2.97,1
INJ,1.162,57.4,0.23,7,2.97,1
INJ,1.26,57.4,1.01,5,2.97,1
INJ,1.529,57.4,2.86,37,2.97,2
INJ,1.911,57.5,4.41,52,2.97,3
INJ,1.956,54.8,4.6,56,2.97,3
INJ,1.804,70.7,0.0,1,2.97,1
INJ,2.017,70.7,1.17,2,2.97,1
INJ,2.542,70.7,1.29,12,2.97,1
INJ,2.924,68.4,0.0,1,2.97,1
INJ,1.679,44.9,27.17,2116,2.97,3
INJ,2.968,57.9,2.24,6,2.97,2
INJ,2.81,46.3,1.27,10,2.97,1
INJ,1.358,54.2,5.51,24,2.97,3
INJ,1.497,60.7,3.3,6,2.97,3
INJ,1.708,60.7,4.93,32,2.97,3
INJ,2.142,65.0,3.03,11,2.97,3
INJ,1.861,60.4,1.05,4,2.97,2
INJ,2.327,60.4,1.27,8,2.97,2
INJ,2.406,60.4,0.16,2,2.97,1
INJ,2.465,60.4,3.61,17,2.97,3
INJ,2.176,69.7,3.46,24,2.97,3
INJ,2.2,75.9,0.83,3,2.97,1
INJ,2.683,75.9,0.51,2,2.97,1
INJ,2.913,62.4,1.04,4,2.97,1
INJ,2.116,53.1,5.21,9,2.97,3
INJ,2.071,53.1,1.11,4,2.97,1
INJ,2.041,53.1,0.59,2,2.97,1
INJ,2.303,53.1,1.63,3,2.97,2
INJ,2.594,53.1,15.23,39,2.97,3
INJ,2.479,56.7,1.31,5,2.97,1
INJ,2.545,56.7,0.0,1,2.97,1
INJ,2.728,56.7,1.78,4,2.97,2
INJ,2.662,58.2,0.83,2,2.97,1
INJ,2.928,58.2,30.55,1218,2.97,3
INJ,1.899,67.3,2.39,7,2.97,2
INJ,2.453,67.3,10.04,38,2.97,3
INJ,2.539,56.2,32.65,252,2.97,3
INJ,2.214,62.5,0.0,1,2.97,1
INJ,2.444,62.5,2.69,2,2.97,2
INJ,2.922,62.5,2.05,6,2.97,2
INJ,2.641,61.7,3.09,12,2.97,3
INJ,2.386,61.7,0.0,1,2.97,1
INJ,2.213,61.7,1.64,17,2.97,2
INJ,2.49,55.1,3.29,4,2.97,3
FIL,,,3.83,10,2.97,3
FIL,,,0.48,2,2.97,1
FIL,,,2.7,13,2.97,2
FIL,,,34.81,96,2.97,3
FIL,,,0.0,1,2.97,1
FIL,,,9.77,9,2.97,3
FIL,,,3.47,5,2.97,3
FIL,,,2.03,2,2.97,2
FIL,,,3.5,7,2.97,3
FIL,,,16.17,16,2.97,3
FIL,,,3.06,9,2.97,3
FIL,,,2.54,9,2.97,2
FIL,,,7.19,16,2.97,3
FIL,,,19.78,668,2.97,3
FIL,,,1.06,2,2.97,1
FIL,,,13.52,289,2.97,3
FIL,0.581,50.2,2.9,47,2.97,3
FIL,0.339,53.3,0.23,23,2.97,1
FIL,1.148,49.6,37.04,1457,2.97,3
FIL,2.531,75.9,0.0,1,2.97,1
FIL,2.474,75.9,0.0,1,2.97,1
FIL,3.078,68.3,3.75,48,2.97,3
FIL,1.389,48.7,9.07,59,2.97,3
FIL,1.579,50.0,8.22,53,2.97,3
FIL,1.462,54.0,1.27,14,2.97,2
FIL,1.572,60.2,1.58,19,2.97,2
FIL,1.768,57.3,0.6,4,2.97,1
FIL,2.1,57.3,3.04,5,2.97,3
FIL,2.363,57.3,12.38,167,2.97,3
FIL,2.369,59.9,2.85,49,2.97,2
FIL,2.734,72.1,2.73,11,2.97,2
FIL,2.9,76.8,1.15,8,2.97,1
FIL,5.346,69.2,9.31,63,2.97,3
FIL,5.258,68.6,2.01,14,2.97,2
FIL,3.509,63.3,1.34,10,2.97,2
FIL,1.727,48.5,1.74,10,2.97,2
FIL,1.94,48.5,0.38,2,2.97,1
FIL,1.945,48.5,0.57,10,2.97,1
FIL,2.151,47.7,16.72,231,2.97,3
FIL,1.705,58.3,1.24,8,2.97,1
RUNE,,,10.97,28,2.97,3
RUNE,,,1.26,5,2.97,1
RUNE,,,2.96,11,2.97,2
RUNE,,,3.1,7,2.97,3
RUNE,,,2.73,9,2.97,2
RUNE,,,38.15,1726,2.97,3
RUNE,3.125,64.1,4.72,32,2.97,3
CRV,,,0.0,1,2.97,1
CRV,,,5.63,6,2.97,3
CRV,,,0.0,1,2.97,1
CRV,,,0.0,1,2.97,1
CRV,,,0.0,1,2.97,1
CRV,,,0.0,1,2.97,1
CRV,,,4.39,2,2.97,2
CRV,,,0.62,3,2.97,1
CRV,,,1.91,2,2.97,2
CRV,,,8.67,2,2.97,2
CRV,,,3.42,2,2.97,2
CRV,,,1.28,2,2.97,2
CRV,,,2.3,3,2.97,2
CRV,,,92.35,5404,2.97,3
CRV,0.339,44.4,1.06,2,2.97,1
CRV,0.345,44.4,4.26,11,2.97,3
CRV,0.607,44.4,9.78,21,2.97,3
CRV,0.44,42.8,0.0,1,2.97,1
CRV,0.698,42.8,29.81,162,2.97,3
CRV,0.548,56.3,6.21,26,2.97,3
CRV,0.597,57.4,1.11,3,2.97,1
CRV,0.775,57.4,1.28,9,2.97,2
CRV,0.855,54.7,4.12,14,2.97,3
CRV,1.047,54.7,19.23,136,2.97,3
CRV,1.18,58.1,0.0,1,2.97,1
CRV,1.276,58.1,1.03,2,2.97,2
CRV,1.148,58.1,0.95,3,2.97,2
CRV,1.652,58.1,5.71,5,2.97,3
CRV,1.731,55.6,28.76,119,2.97,3
CRV,1.393,58.8,2.16,2,2.97,2
CRV,1.234,58.8,1.1,3,2.97,2
CRV,0.902,58.8,0.0,1,2.97,1
CRV,0.979,58.8,0.0,1,2.97,1
CRV,1.212,58.8,14.34,26,2.97,3
CRV,0.905,50.0,4.01,8,2.97,3
CRV,1.159,50.9,72.2,3893,2.97,3
CRV,2.798,60.8,3.48,10,2.97,3
CRV,2.861,60.8,2.78,13,2.97,2
CRV,2.752,62.3,3.75,30,2.97,3
CRV,2.623,57.1,8.3,19,2.97,3
CRV,2.665,55.3,12.4,85,2.97,3
CRV,2.946,64.1,6.4,38,2.97,3
CRV,1.653,48.4,23.99,202,2.97,3
CRV,1.364,65.7,1.86,4,2.97,2
CRV,1.399,65.7,6.95,9,2.97,3
CRV,1.333,72.7,1.01,2,2.97,1
CRV,1.421,72.7,2.74,4,2.97,2
CRV,1.745,72.7,1.14,2,2.97,1
CRV,1.978,72.7,2.55,5,2.97,2
CRV,2.235,72.7,2.82,4,2.97,2
CRV,1.852,73.2,2.04,3,2.97,2
CRV,1.764,73.2,5.41,11,2.97,3
CRV,2.395,73.2,0.0,1,2.97,1
CRV,2.67,73.2,2.14,2,2.97,2
CRV,1.419,57.3,8.08,47,2.97,3
CRV,1.49,52.9,1.05,4,2.97,2
CRV,1.551,52.9,1.11,2,2.97,1
CRV,1.908,52.9,49.87,559,2.97,3
CRV,1.962,68.6,5.47,26,2.97,3
CRV,1.786,66.7,0.71,2,2.97,1
CRV,2.471,66.7,1.45,4,2.97,2
CRV,2.748,59.3,21.14,157,2.97,3
CRV,2.791,63.9,2.5,11,2.97,2
CRV,2.965,67.6,8.59,31,2.97,3
CRV,0.688,43.7,21.49,165,2.97,3
CRV,1.022,53.6,1.43,12,2.97,2
SNX,,,0.98,18,2.97,1
SNX,,,0.77,13,2.97,1
SNX,,,26.6,1326,2.97,3
SNX,2.891,57.0,15.33,67,2.97,3
SNX,2.985,70.9,6.6,19,2.97,3
SNX,2.886,72.2,1.61,8,2.97,2
SNX,2.919,72.2,0.48,5,2.97,1
SNX,1.022,61.9,2.08,4,2.97,2
SNX,1.374,61.9,0.58,3,2.97,1
SNX,1.663,61.9,2.28,9,2.97,2
SNX,1.882,61.9,0.81,5,2.97,1
SNX,2.321,56.4,2.48,21,2.97,2
SNX,2.28,56.4,8.73,86,2.97,3
SNX,1.851,69.6,1.49,3,2.97,1
SNX,2.37,69.6,1.07,5,2.97,2
SNX,2.571,65.7,6.17,18,2.97,3
SNX,2.793,65.7,0.0,1,2.97,1
SNX,0.173,43.7,0.0,2,2.97,1
SNX,0.51,43.7,5.15,12,2.97,3
SNX,0.602,43.7,2.64,13,2.97,2
SNX,0.642,38.6,15.33,68,2.97,3
SNX,0.386,51.9,1.08,7,2.97,2
SNX,0.749,51.9,0.47,4,2.97,1
SNX,0.954,51.9,2.7,16,2.97,2
SNX,1.058,53.7,4.13,22,2.97,3
SNX,0.909,56.6,1.19,14,2.97,2
SNX,1.002,56.6,0.52,6,2.97,1
SNX,1.005,63.4,1.35,4,2.97,2
SNX,1.278,63.4,0.0,1,2.97,1
SNX,1.479,63.4,2.65,13,2.97,3
SNX,1.646,59.8,2.18,12,2.97,2
COMP,,,1.94,13,2.97,2
COMP,,,0.36,3,2.97,1
COMP,,,26.34,1166,2.97,3
COMP,,,9.08,101,2.97,3
COMP,3.783,60.9,1.4,9,2.97,1
COMP,2.606,61.2,0.72,9,2.97,1
COMP,2.87,61.2,0.26,4,2.97,1
COMP,0.596,44.6,0.03,2,2.97,1
COMP,0.918,44.6,5.84,12,2.97,3
COMP,0.984,44.6,18.34,209,2.97,3
COMP,0.845,50.1,4.18,68,2.97,3
COMP,0.619,48.9,0.34,6,2.97,1
COMP,0.785,48.9,57.2,5958,2.97,3
COMP,6.065,61.1,2.97,11,2.97,3
MKR,,,5.75,43,2.97,3
MKR,,,18.26,17,2.97,3
MKR,,,0.65,2,2.97,1
MKR,,,2.21,3,2.97,2
MKR,,,11.7,119,2.97,3
MKR,,,2.89,24,2.97,2
MKR,,,1.21,5,2.97,1
MKR,,,0.91,9,2.97,1
MKR,,,0.13,2,2.97,1
MKR,,,0.43,3,2.97,1
MKR,,,1.27,14,2.97,1
MKR,,,0.0,1,2.97,1
MKR,,,14.83,1171,2.97,3
MKR,1.71,54.8,19.11,212,2.97,3
MKR,2.874,61.3,0.09,4,2.97,1
MKR,2.994,50.7,2.73,16,2.97,2
MKR,-0.028,43.9,2.24,13,2.97,2
MKR,-0.007,43.9,18.73,16,2.97,3
MKR,0.009,45.0,2.71,15,2.97,2
MKR,0.237,45.0,0.45,7,2.97,1
MKR,0.501,49.9,0.02,4,2.97,1
MKR,0.679,49.9,4.6,33,2.97,3
ENS,,,2.58,18,2.97,2
ENS,,,0.62,6,2.97,1
ENS,,,22.03,35,2.97,3
ENS,,,0.0,1,2.97,1
ENS,,,0.0,1,2.97,1
ENS,,,0.0,1,2.97,1
ENS,,,0.0,1,2.97,1
ENS,,,6.04,4,2.97,3
ENS,,,0.0,1,2.97,1
ENS,,,0.0,1,2.97,1
ENS,,,0.0,1,2.97,1
ENS,,,2.12,2,2.97,2
ENS,,,11.33,19,2.97,3
ENS,,,3.45,8,2.97,3
ENS,,,0.8,2,2.97,1
ENS,,,1.65,2,2.97,2
ENS,,,0.0,1,2.97,1
ENS,,,1.63,3,2.97,2
ENS,,,30.06,468,2.97,3
ENS,,,1.5,8,2.97,1
ENS,,,7.52,82,2.97,3
ENS,,,5.46,52,2.97,3
ENS,,,4.03,35,2.97,3
ENS,,,2.91,44,2.97,2
ENS,,,9.78,75,2.97,3
ENS,,,20.92,357,2.97,3
ENS,1.549,65.0,1.79,12,2.97,2
ENS,1.525,65.0,1.36,2,2.97,2
ENS,1.951,65.0,9.9,62,2.97,3
ENS,1.75,56.1,59.46,1784,2.97,3
ENS,3.106,48.7,25.45,313,2.97,3
ENS,2.641,59.9,2.94,15,2.97,2
ENS,2.649,59.9,2.25,15,2.97,2
ENS,2.725,61.8,6.79,25,2.97,3
ENS,2.54,55.6,19.97,157,2.97,3
ENS,1.977,55.3,0.21,3,2.97,1
ENS,2.443,55.3,3.68,7,2.97,3
ENS,2.024,55.3,1.68,11,2.97,2
ENS,2.27,65.9,1.05,5,2.97,2
ENS,1.946,65.9,6.3,32,2.97,3
ENS,2.032,67.6,0.7,3,2.97,1
ENS,2.134,67.6,0.0,1,2.97,1
ENS,2.861,67.6,0.35,2,2.97,1
ENS,-0.257,46.5,1.82,7,2.97,2
ENS,0.003,46.5,1.45,6,2.97,2
ENS,0.109,46.5,0.0,1,2.97,1
ENS,0.58,46.5,12.55,49,2.97,3
ENS,0.576,54.7,1.08,2,2.97,1
ENS,0.839,54.7,4.25,10,2.97,3
ENS,0.712,53.6,0.1,2,2.97,1
ENS,0.817,53.6,8.66,151,2.97,3
ENS,1.003,53.1,0.06,2,2.97,1
ENS,1.209,53.1,9.87,177,2.97,3
ENS,1.677,52.5,1.2,2,2.97,2
ENS,1.643,52.5,1.65,2,2.97,2
ENS,1.598,52.5,2.0,9,2.97,2
ENS,1.365,50.1,50.21,3045,2.97,3
ENS,4.209,55.5,25.89,108,2.97,3
ENS,1.455,47.4,1.21,2,2.97,1
ENS,1.547,47.4,11.6,16,2.97,3
ENS,1.459,47.4,1.15,2,2.97,2
ENS,1.744,47.4,1.66,6,2.97,2
DYDX,,,1.58,14,2.97,2
DYDX,,,0.92,12,2.97,1
DYDX,,,27.3,380,2.97,3
DYDX,,,0.39,3,2.97,1
DYDX,,,19.37,652,2.97,3
DYDX,,,2.67,49,2.97,2
DYDX,,,9.51,170,2.97,3
DYDX,1.777,67.3,2.79,2,2.97,2
DYDX,2.034,67.3,1.95,6,2.97,2
DYDX,1.278,63.5,0.0,1,2.97,1
DYDX,2.048,63.5,0.82,2,2.97,1
DYDX,2.355,63.5,0.0,1,2.97,1
DYDX,2.118,63.9,1.31,7,2.97,2
LDO,,,0.06,2,2.97,1
LDO,,,1.51,5,2.97,2
LDO,,,1.34,11,2.97,2
LDO,,,0.3,5,2.97,1
LDO,,,0.16,2,2.97,1
LDO,,,0.97,3,2.97,1
LDO,,,7.31,23,2.97,3
LDO,,,19.96,3,2.97,3
LDO,,,0.0,1,2.97,1
LDO,,,9.95,23,2.97,3
LDO,,,0.0,1,2.97,1
LDO,,,7.25,25,2.97,3
LDO,,,1.59,2,2.97,2
LDO,,,2.51,4,2.97,3
LDO,,,16.8,86,2.97,3
LDO,,,1.86,2,2.97,2
LDO,,,1.89,2,2.97,2
LDO,,,1.99,8,2.97,2
LDO,,,1.65,5,2.97,2
LDO,,,0.0,1,2.97,1
LDO,,,0.0,1,2.97,1
LDO,,,0.0,1,2.97,1
LDO,,,0.0,1,2.97,1
ARB,,,5.11,2,2.97,2
ARB,,,0.0,1,2.97,1
ARB,,,0.0,1,2.97,1
ARB,,,2.96,2,2.97,2
ARB,,,3.93,6,2.97,3
ARB,,,26.77,497,2.97,3
ARB,,,1.1,3,2.97,1
ARB,,,1.25,4,2.97,2
ARB,,,5.24,6,2.97,3
ARB,,,0.0,1,2.97,1
ARB,,,2.52,17,2.97,2
ARB,,,0.0,1,2.97,1
ARB,,,5.92,30,2.97,3
ARB,,,4.75,29,2.97,3
ARB,,,9.8,84,2.97,3
ARB,,,48.89,5880,2.97,3
ARB,2.889,65.8,0.79,2,2.97,1
ARB,2.901,65.8,0.97,7,2.97,2
ARB,1.766,65.3,2.49,6,2.97,3
ARB,1.963,65.3,0.92,5,2.97,2
ARB,2.394,65.3,1.5,5,2.97,2
ARB,2.801,65.3,11.13,29,2.97,3
ARB,2.602,75.9,1.3,4,2.97,2
ARB,2.662,75.9,1.44,3,2.97,1
ARB,2.916,75.9,2.54,5,2.97,2
ARB,2.936,75.9,0.0,1,2.97,1
ARB,3.142,59.9,0.09,4,2.97,1
ARB,1.284,44.1,0.39,3,2.97,1
ARB,1.522,44.1,0.77,5,2.97,1
ARB,1.857,44.1,17.66,222,2.97,3
ARB,1.842,47.5,12.0,243,2.97,3
ARB,1.495,59.3,2.57,67,2.97,3
ARB,1.768,62.4,2.62,40,2.97,2
ARB,2.071,62.2,1.92,14,2.97,2
ARB,2.077,57.3,17.13,411,2.97,3
ARB,1.645,53.9,11.44,48,2.97,3
ARB,1.218,58.8,1.26,5,2.97,2
ARB,1.462,58.8,19.26,51,2.97,3
ARB,1.365,62.2,0.5,8,2.97,1
ARB,1.63,58.9,2.13,12,2.97,2
ARB,1.831,58.9,10.4,113,2.97,3
OP,,,3.12,11,2.97,3
OP,,,2.04,6,2.97,2
OP,,,26.87,221,2.97,3
OP,,,4.25,10,2.97,3
OP,,,5.33,6,2.97,3
OP,,,1.86,4,2.97,2
OP,,,2.56,11,2.97,3
OP,,,0.0,1,2.97,1
OP,,,2.99,2,2.97,2
OP,,,36.01,1207,2.97,3
OP,2.567,56.6,9.09,51,2.97,3
OP,2.936,69.4,4.77,11,2.97,3
OP,2.837,69.4,13.75,4,2.97,3
OP,2.397,69.4,0.0,1,2.97,1
OP,2.471,71.2,1.4,6,2.97,2
STX,,,2.57,18,2.97,2
STX,,,1.3,4,2.97,2
STX,,,0.77,2,2.97,1
STX,,,29.0,69,2.97,3
STX,,,14.04,60,2.97,3
STX,,,2.2,4,2.97,2
STX,,,9.4,11,2.97,3
STX,,,2.53,4,2.97,2
STX,,,0.0,1,2.97,1
STX,,,1.48,3,2.97,1
STX,,,0.0,1,2.97,1
STX,,,2.01,4,2.97,2
STX,,,0.96,3,2.97,2
STX,,,0.64,2,2.97,1
STX,,,5.1,5,2.97,3
STX,,,4.18,7,2.97,3
STX,,,6.43,19,2.97,3
STX,,,3.2,3,2.97,3
STX,,,6.48,16,2.97,3
STX,,,29.69,672,2.97,3
STX,,,0.0,1,2.97,1
STX,,,1.66,8,2.97,2
STX,,,3.3,41,2.97,3
STX,,,1.9,7,2.97,2
STX,,,2.84,33,2.97,3
STX,,,1.18,20,2.97,2
STX,3.723,68.3,7.8,87,2.97,3
STX,4.073,56.2,28.39,154,2.97,3
STX,1.807,44.7,12.43,108,2.97,3
STX,1.106,66.4,1.37,2,2.97,2
STX,1.419,66.4,8.13,16,2.97,3
STX,1.217,62.0,1.17,4,2.97,1
STX,1.41,62.0,2.62,3,2.97,2
STX,2.071,62.0,0.52,2,2.97,1
STX,2.594,62.0,3.46,16,2.97,3
STX,2.324,65.0,0.0,1,2.97,1
STX,2.303,65.0,2.91,9,2.97,3
STX,2.088,67.8,0.7,2,2.97,1
STX,2.724,67.8,0.95,2,2.97,1
STX,2.814,67.8,6.03,37,2.97,3
STX,2.77,68.6,0.51,2,2.97,1
STX,2.724,67.1,2.91,9,2.97,3
STX,2.747,67.1,4.57,29,2.97,3
STX,2.793,61.5,9.95,160,2.97,3
STX,2.37,51.4,0.24,2,2.97,1
SEI,,,0.0,1,2.97,1
SEI,,,51.17,2350,2.97,3
SEI,4.189,69.5,2.64,7,2.97,3
SEI,3.449,59.1,22.07,235,2.97,3
SEI,2.284,71.7,0.0,1,2.97,1
SEI,2.851,71.7,1.02,2,2.97,1
SEI,2.718,74.4,0.0,1,2.97,1
SEI,3.383,69.4,6.23,14,2.97,3
SEI,2.65,62.4,0.81,4,2.97,1
SEI,2.834,62.4,4.01,13,2.97,3
SEI,1.853,46.0,16.06,208,2.97,3
SEI,1.477,54.3,0.17,9,2.97,1
SEI,1.685,49.8,1.12,5,2.97,2
SEI,1.999,49.8,0.39,3,2.97,1
SEI,2.103,49.8,20.49,317,2.97,3
SEI,1.151,61.9,0.0,1,2.97,1
SEI,1.201,61.9,0.04,2,2.97,1
SEI,1.224,71.2,2.86,20,2.97,2
SEI,1.442,71.2,2.5,9,2.97,2
SEI,1.661,73.9,0.83,2,2.97,1
SEI,2.271,73.9,0.0,1,2.97,1
SEI,2.718,73.9,1.15,8,2.97,2
SEI,2.94,73.9,1.2,3,2.97,1
SEI,2.94,74.1,3.6,9,2.97,3
SEI,1.521,50.6,2.56,6,2.97,2
SEI,1.721,50.6,9.91,105,2.97,3
SEI,1.635,58.7,1.38,2,2.97,1
SEI,1.823,58.7,1.61,6,2.97,2
SEI,1.885,56.0,0.98,9,2.97,1
SEI,1.905,56.0,2.7,8,2.97,3
SEI,1.769,56.0,2.09,11,2.97,2
SEI,2.074,52.5,9.01,27,2.97,3
SEI,1.667,54.9,31.45,175,2.97,3
SEI,1.686,59.3,0.0,1,2.97,1
SEI,1.719,56.7,7.98,18,2.97,3
SEI,1.348,56.7,0.27,2,2.97,1
SEI,1.515,56.7,0.0,1,2.97,1
SEI,1.501,53.4,2.28,12,2.97,2
SEI,1.574,53.4,0.0,1,2.97,1
SEI,2.071,53.4,16.41,149,2.97,3
SEI,2.027,52.9,0.0,1,2.97,1
SEI,2.246,52.9,0.0,1,2.97,1
RENDER,,,0.0,1,2.97,1
RENDER,,,49.59,2605,2.97,3
RENDER,2.743,71.9,1.1,2,2.97,2
RENDER,3.093,61.6,1.2,8,2.97,1
SUI,,,3.95,4,2.97,3
SUI,,,0.0,1,2.97,1
SUI,,,0.0,1,2.97,1
SUI,,,74.58,6427,2.97,3
SUI,2.891,60.6,2.75,17,2.97,3
SUI,2.735,60.6,0.81,7,2.97,1
SUI,2.956,64.9,1.32,7,2.97,2
SUI,3.321,61.4,1.95,31,2.97,2
SUI,1.31,51.8,1.89,11,2.97,2
SUI,1.38,51.8,0.62,4,2.97,1
SUI,1.711,51.8,3.12,48,2.97,3
SUI,1.716,49.5,4.37,41,2.97,3
SUI,1.11,53.7,10.83,6,2.97,2
SUI,0.379,53.7,1.12,3,2.97,1
SUI,0.669,53.7,0.95,2,2.97,1
SUI,0.705,54.7,1.77,6,2.97,2
SUI,1.382,54.7,5.18,20,2.97,3
SUI,1.225,49.5,30.59,363,2.97,3
SUI,0.28,52.3,5.54,6,2.97,3
SUI,-0.201,52.3,1.57,2,2.97,2
SUI,-0.063,52.3,1.6,2,2.97,2
SUI,0.12,52.3,8.29,24,2.97,3
SUI,-0.256,53.7,1.12,2,2.97,1
SUI,0.008,53.7,0.0,1,2.97,1
SUI,0.375,53.7,0.0,1,2.97,1
SUI,0.644,53.7,16.21,62,2.97,3
SUI,0.565,62.3,0.41,2,2.97,1
SUI,1.005,56.1,1.51,6,2.97,2
SUI,1.036,56.1,0.74,2,2.97,1
SUI,1.158,56.1,1.44,3,2.97,1
SUI,1.072,56.1,11.28,123,2.97,3
SUI,1.173,68.7,0.69,6,2.97,1
SUI,1.628,65.4,0.0,1,2.97,1
SUI,1.91,65.4,3.44,7,2.97,3
SUI,2.145,65.4,0.89,2,2.97,1
SUI,2.362,65.4,0.87,2,2.97,1
SUI,2.364,65.4,1.04,6,2.97,2
SUI,1.793,58.6,1.97,23,2.97,2
SUI,2.144,57.4,77.61,4621,2.97,3
SUI,3.399,61.6,3.34,40,2.97,3
SUI,1.593,45.9,15.73,107,2.97,3
SUI,1.439,58.1,0.62,4,2.97,1
SUI,1.778,58.1,2.79,7,2.97,2
SUI,1.893,52.9,13.86,168,2.97,3
SUI,1.725,64.0,0.0,1,2.97,1
SUI,2.095,64.0,1.39,2,2.97,1
SUI,1.846,64.0,1.85,3,2.97,2
SUI,2.243,64.0,2.56,14,2.97,2
SUI,2.302,62.4,4.27,14,2.97,3
SUI,2.28,62.4,4.39,46,2.97,3
SUI,1.887,77.2,1.05,2,2.97,2
SUI,2.424,77.2,0.0,1,2.97,1
SUI,2.863,77.2,0.0,1,2.97,1
SUI,3.744,69.6,4.68,12,2.97,3
SUI,2.377,60.3,2.1,15,2.97,2
SUI,2.503,60.3,0.63,9,2.97,1
SUI,2.754,61.4,1.35,4,2.97,2
SUI,2.005,66.8,4.68,9,2.97,3
SUI,1.999,66.8,2.18,4,2.97,2
SUI,1.631,66.8,3.12,6,2.97,3
SUI,1.752,66.8,2.58,13,2.97,2
SUI,1.689,70.1,0.67,3,2.97,1
SUI,2.726,70.1,0.39,4,2.97,1
SUI,2.96,70.1,0.62,3,2.97,1
SUI,1.199,55.0,13.95,14,2.97,3
SUI,1.513,55.0,0.0,1,2.97,1
SUI,1.936,55.0,1.42,5,2.97,2
SUI,2.108,55.0,1.35,5,2.97,2
SUI,2.368,54.3,16.15,326,2.97,3
SUI,1.865,67.8,0.49,3,2.97,1
SUI,1.915,66.7,0.99,7,2.97,1
SUI,2.217,66.7,0.23,2,2.97,1
SUI,2.571,66.7,1.31,11,2.97,1
FET,,,0.0,1,2.97,1
FET,,,2.74,3,2.97,3
FET,,,1.5,2,2.97,1
FET,,,0.0,1,2.97,1
FET,,,1.56,2,2.97,2
FET,,,3.56,6,2.97,2
FET,,,0.0,1,2.97,1
FET,,,18.33,66,2.97,3
FET,,,3.52,12,2.97,3
FET,,,3.46,3,2.97,2
FET,,,0.0,1,2.97,1
FET,,,11.67,47,2.97,3
FET,,,15.28,113,2.97,3
FET,,,3.15,14,2.97,3
FET,,,11.3,95,2.97,3
FET,,,2.0,6,2.97,2
FET,,,6.41,32,2.97,3
