deal_id,symbol,open_time,close_time,regime,layers,invested,pnl,return_pct,duration_h
28,TAO/USDT,2026-03-09T02:00:00+00:00,2026-03-09T03:00:00+00:00,LONG_DCA,1,1068.77,27.0008,2.53,1.0
63,TAO/USDT,2026-03-04T09:00:00+00:00,2026-03-09T03:00:00+00:00,LONG_DCA,5,1838.43,63.3284,3.44,114.0
30,PENDLE/USDT,2026-03-09T02:00:00+00:00,2026-03-09T05:00:00+00:00,LONG_DCA,1,927.31,21.3032,2.3,3.0
31,STX/USDT,2026-03-09T02:00:00+00:00,2026-03-09T05:00:00+00:00,LONG_DCA,1,910.14,15.5968,1.71,3.0
32,DOT/USDT,2026-03-09T02:00:00+00:00,2026-03-09T05:00:00+00:00,LONG_DCA,1,902.66,23.9819,2.66,3.0
33,INJ/USDT,2026-03-09T02:00:00+00:00,2026-03-09T05:00:00+00:00,LONG_DCA,1,846.29,20.8419,2.46,3.0
34,ENS/USDT,2026-03-09T02:00:00+00:00,2026-03-09T05:00:00+00:00,LONG_DCA,1,781.13,20.2345,2.59,3.0
35,HYPE/USDC,2026-03-09T02:00:00+00:00,2026-03-09T05:00:00+00:00,LONG_DCA,1,745.46,11.6073,1.56,3.0
36,ATOM/USDT,2026-03-09T02:00:00+00:00,2026-03-09T05:00:00+00:00,LONG_DCA,1,709.52,13.3086,1.88,3.0
43,HYPE/USDC,2026-03-09T06:00:00+00:00,2026-03-09T09:00:00+00:00,LONG_DCA,1,748.9,15.1233,2.02,3.0
45,HYPE/USDC,2026-03-09T10:00:00+00:00,2026-03-09T12:00:00+00:00,LONG_DCA,1,753.39,20.4407,2.71,2.0
70,HYPE/USDC,2026-03-04T16:00:00+00:00,2026-03-09T12:00:00+00:00,LONG_DCA,4,1688.14,26.3875,1.56,116.0
27,ZRO/USDT,2026-03-09T02:00:00+00:00,2026-03-09T13:00:00+00:00,LONG_DCA,1,2250.0,44.4455,1.98,11.0
29,NEAR/USDT,2026-03-09T02:00:00+00:00,2026-03-09T13:00:00+00:00,LONG_DCA,1,933.48,21.4299,2.3,11.0
42,ENS/USDT,2026-03-09T06:00:00+00:00,2026-03-09T13:00:00+00:00,LONG_DCA,1,787.15,15.2757,1.94,7.0
38,PENDLE/USDT,2026-03-09T06:00:00+00:00,2026-03-09T15:00:00+00:00,LONG_DCA,1,933.65,14.3114,1.53,9.0
46,HYPE/USDC,2026-03-09T13:00:00+00:00,2026-03-09T16:00:00+00:00,LONG_DCA,1,759.48,33.7316,4.44,3.0
41,INJ/USDT,2026-03-09T06:00:00+00:00,2026-03-09T19:00:00+00:00,LONG_DCA,1,852.5,13.5714,1.59,13.0
72,HYPE/USDC,2026-03-09T17:00:00+00:00,2026-03-09T21:00:00+00:00,LONG_DCA,1,683.28,18.3756,2.69,4.0
